username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Tariq Nasheed 🇺🇸",tariqnasheed,2017-11-28 18:50,795,1539,"People are saying the #PrinceHarry and #MeghanMarkle engagement will be the first time a person with immediate Black ancestry will be in the Royal Family. But Queen Charlotte had Black ancestry pic.twitter.com/6AN5FewL95",,,#PrinceHarry #MeghanMarkle,"935702480997924864",https://twitter.com/tariqnasheed/status/935702480997924864
"Michelle D. Bernard",MichelleBernard,2017-11-28 18:16,8,23,"I’m guest hosting @NewsOneNowAP with @rolandsmartin 2morrow am. Talking with Stephanie Myers about her new book, “Invisible Queen: Queen Sophia Charlotte, Queen of Britain and Ireland, 1761 - 1818.” Queen Charlotte was Britain’s first black royal. #QueenCharlotte #MeghanMarkle pic.twitter.com/vkofhdOjhl",,@NewsOneNowAP @rolandsmartin,#QueenCharlotte #MeghanMarkle,"935693990296522754",https://twitter.com/MichelleBernard/status/935693990296522754
"Andy West",AndyWestTV,2017-11-28 15:53,10,65,"Okay I'm a cynic but I do LOVE this pic of Princess Meghan for all that it signifies about impossible dreams. I just hope the dream is as good in reality. #MeghanMarkle #harryandmeghan pic.twitter.com/FkY6xOGBmw",,,#MeghanMarkle #harryandmeghan,"935658000848736256",https://twitter.com/AndyWestTV/status/935658000848736256
"BET",BET,2017-11-28 15:05,16,84,"What do you think about #PrinceHarry & #MeghanMarkle’s engagement? #BETBreaks pic.twitter.com/B1H7MRqt7K",,,#PrinceHarry #MeghanMarkle #BETBreaks,"935645736837922816",https://twitter.com/BET/status/935645736837922816
"Azul Altair",azulaltair,2017-11-28 13:16,302,440,"#MeghanMarkle walking out of buckingham palace after snatching everyone's pretentious posh wigs #royalwedding pic.twitter.com/ZaEqDswwEx",,,#MeghanMarkle #royalwedding,"935618425430396928",https://twitter.com/azulaltair/status/935618425430396928
"Perez Hilton",PerezHilton,2017-11-28 12:45,13,145,"And we'll be staying up all night to watch! #PrinceHarry #MeghanMarkle #RoyalWedding http://goo.gl/bB1fWd",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"935610617855082496",https://twitter.com/PerezHilton/status/935610617855082496
"Sports Illustrated Swimsuit",SI_Swimsuit,2017-11-28 11:57,28,246,"Before they were famous, @ChrissyTeigen and #MeghanMarkle had the same job... http://on.si.com/2ie7BhE pic.twitter.com/svGV7zADnS",,@ChrissyTeigen,#MeghanMarkle,"935598552029519873",https://twitter.com/SI_Swimsuit/status/935598552029519873
"WaterAid UK 💦",WaterAidUK,2017-11-28 10:33,11,25,"Congrats to the happy couple, @meghanmarkle and #PrinceHarry! #MeghanMarkle's commitment to clean water and tackling period taboos is just fantastic: http://time.com/4694568/meghan-markle-period-stigma … #RoyalWedding",,@meghanmarkle,#PrinceHarry #MeghanMarkle #RoyalWedding,"935577352066818048",https://twitter.com/WaterAidUK/status/935577352066818048
"People",people,2017-11-28 10:11,64,321,"She's the one! Why #PrinceHarry and #MeghanMarkle have been blissfully happy together since the very beginning: http://peoplem.ag/ISzZFBe pic.twitter.com/SZgTWp2Yai",,,#PrinceHarry #MeghanMarkle,"935571790566510592",https://twitter.com/people/status/935571790566510592
"Proper Football",sid_lambert,2017-11-28 09:35,33,77,"If you've stumbled across this expecting a tweet about #PrinceHarry #MeghanMarkle and St George's Chapel - sorry. This is Coventry 5-4 Forest from 28/11/90 in the Rumbelows Cup. Enjoy. #CCFC #NFFC pic.twitter.com/SHrfuXNdPD",,,#PrinceHarry #MeghanMarkle #CCFC #NFFC,"935562915851259911",https://twitter.com/sid_lambert/status/935562915851259911
"USA TODAY",USATODAY,2017-11-28 09:30,14,63,"It's going to be a small wedding for Prince Harry and #MeghanMarkle. https://usat.ly/2iZM4Xd",,,#MeghanMarkle,"935561574126903296",https://twitter.com/USATODAY/status/935561574126903296
"Annie Wells MSP",AnnieWellsMSP,2017-11-28 08:49,9,65,"Congratulations to HRH Prince Harry & @meghanmarkle on their engagement. All of us at the @ScotParl and @ScotTories are so happy for you and wish you all the best! #princeharry #MeghanMarkle #harryandmeghan pic.twitter.com/xnW5p3rK0v",,@meghanmarkle @ScotParl @ScotTories,#princeharry #MeghanMarkle #harryandmeghan,"935551170411663361",https://twitter.com/AnnieWellsMSP/status/935551170411663361
"China Xinhua News",XHNews,2017-11-28 08:45,29,83,"#KensingtonPalace announces that #PrinceHarry and bride-to-be #MeghanMarkle are to marry at #Windsor Castle in May next year pic.twitter.com/9QrBL3dvf5",,,#KensingtonPalace #PrinceHarry #MeghanMarkle #Windsor,"935550122582249472",https://twitter.com/XHNews/status/935550122582249472
"Kelly Mathews",allthingsregal,2017-11-28 08:42,13,100,"Oh I really hope we see Princess Charlotte & Prince George play a role as flower girl and page boy in Uncle Harry & Auntie Meghan's wedding like they did for Auntie Pippa & Uncle James! #royalwedding2018 #princeharry #meghanmarkle #harryandmeghan",,,#royalwedding2018 #princeharry #meghanmarkle #harryandmeghan,"935549408539828224",https://twitter.com/allthingsregal/status/935549408539828224
"Emily Andrews",byEmilyAndrews,2017-11-28 08:41,83,200,"Full statement from @KensingtonRoyal about #princeharry & #meghanmarkle’s wedding next May. The Queen & DoE will obviously be there, as will Meghan’s parents. The Royal Family will pay for the wedding. #RoyalWedding2018 pic.twitter.com/wzDh3wx1lx",,@KensingtonRoyal,#princeharry #meghanmarkle #RoyalWedding2018,"935549162157944834",https://twitter.com/byEmilyAndrews/status/935549162157944834
"InStyle",InStyle,2017-11-28 08:29,11,58,"See how #KateMiddleton and Prince William are celebrating Prince Harry's Engagement to #MeghanMarkle. pic.twitter.com/wLAKzOOZ82",,,#KateMiddleton #MeghanMarkle,"935546107807125504",https://twitter.com/InStyle/status/935546107807125504
"Tom Slater",Tom_Slater_,2017-11-28 08:09,16,23,"Identity politics has become an apology for monarchy: Me on the strange birth of woke royalism @spikedonline http://www.spiked-online.com/newsite/article/meghan-markle-generation-wokes-princess-diana/20584#.Wh2IwxO0NcA … #MeghanAndHarry #MeghanMarkle pic.twitter.com/O23xLzHybS",,@spikedonline,# #MeghanAndHarry #MeghanMarkle,"935541236856967168",https://twitter.com/Tom_Slater_/status/935541236856967168
