username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Santa Monica Mtns",SantaMonicaMtns,2019-02-23 06:47,18,115,"Ready to get your hike on this weekend? Awesome because the Mishe Mokwa Trail, along with the Sandstone Peak Trail, have reopened. They’re both back! #santamonicamountains #woolseyfire pic.twitter.com/h4eYrN3vIx",,,#santamonicamountains #woolseyfire,"1099319856598405121",https://twitter.com/SantaMonicaMtns/status/1099319856598405121
"Rep. Ted Lieu",RepTedLieu,2019-02-21 12:23,32,52,"#CA33 constituents affected by the #WoolseyFire are encouraged to attend an all-day Insurance Claims Townhall hosted by California Insurance Commissioner @ICRicardoLara on March 2. Call 1-800-927-4357 to schedule your free, confidential appt with Department of Insurance experts. pic.twitter.com/A3T4qrUHLu",,@ICRicardoLara,#CA33 #WoolseyFire,"1098679511330238466",https://twitter.com/RepTedLieu/status/1098679511330238466
"L.A. Times Photos",latimesphotos,2019-02-20 13:42,31,130,"Big congratulations are in order to our wonderfully talented @WallySkalij, whose photo from the #WoolseyFire has been nominated for a @WorldPressPhoto Award in the Environment category. Such an incredibly hauntingly beautiful, yet sad photograph. pic.twitter.com/H4afYbuXly",,@WallySkalij @WorldPressPhoto,#WoolseyFire,"1098337011579027457",https://twitter.com/latimesphotos/status/1098337011579027457
"Carolyn Cole",Carolyn_Cole,2019-02-20 12:35,18,135,"Big congratulations to @WallySkalij of @latimesphotos for his recognition from #worldpressphoto in the environmental category for his amazing #WoolseyFire coverage! @latimes pic.twitter.com/TWFUBwrB21",,@WallySkalij @latimesphotos @latimes,#worldpressphoto #WoolseyFire,"1098320275723059200",https://twitter.com/Carolyn_Cole/status/1098320275723059200
"Santa Monica Mtns",SantaMonicaMtns,2019-02-19 15:21,71,349,"More #WoolseyFire updates: when the fire broke out, young male mountain lion P-63 was actually a bit north of the flames in the Simi Hills. He crossed back into the #SantaMonicaMountains in Dec. & has been spending the majority of his time on the eastern end of the mountains. pic.twitter.com/CVAOHEziE3",,,#WoolseyFire #SantaMonicaMountains,"1097999714761363456",https://twitter.com/SantaMonicaMtns/status/1097999714761363456
"Santa Monica Mtns",SantaMonicaMtns,2019-02-15 11:08,103,445,"P-65 is a young female that is one of the 11 mountain lions we were tracking in and around the #WoolseyFire. She survived the fire, but her entire home range is within the burn area, so we've been interested to learn how she might change her movements, if at all. pic.twitter.com/Bs8AVcL4Lq",,,#WoolseyFire,"1096486453373210625",https://twitter.com/SantaMonicaMtns/status/1096486453373210625
"NWS Los Angeles",NWSLosAngeles,2019-02-14 08:27,76,53,"FLOOD ADVISORY reissued for most of #LACounty until 215pm PST. Moderate to heavy rain with 1-3 inches of rain is expected. This could create shallow mud and debris flows near the #WoolseyFire, Stone, Creek, and #LaTunaFire. Urban flooding likely. #CAwx #LARain pic.twitter.com/eP3TF31UtJ",,,#LACounty #WoolseyFire #LaTunaFire #CAwx #LARain,"1096083434752090112",https://twitter.com/NWSLosAngeles/status/1096083434752090112
"ColdplayXtra",coldplayxtra,2019-02-11 01:59,21,224,"Chris Martin performed alongside Beck, Roy Bittan of the E Street Band & more to celebrate the local heroes of Malibu who combated #WoolseyFire last November. Chris revealed that the studio Coldplay were using to record in was burned down pic.twitter.com/UVKvBFePOl",,,#WoolseyFire,"1094898621194088448",https://twitter.com/coldplayxtra/status/1094898621194088448
"Congresswoman Julia Brownley",RepBrownley,2019-02-05 15:56,13,118,"I am honored that @VCFD Chief Mark Lorenzen will join me as my guest for the #SOTU. From the #ThomasFire to the recent #WoolseyFire and #HillFire, our community has been tested, but with the brave leadership of Chief Lorenzen, we have remained strong and resilient. pic.twitter.com/QRXLcoWkEq",,@VCFD,#SOTU #ThomasFire #WoolseyFire #HillFire,"1092934975337435136",https://twitter.com/RepBrownley/status/1092934975337435136
"Gene Kang",GeneNBCLA,2019-02-03 13:38,46,88,"Massive sinkhole swallowed heavy construction equipment in #Malibu. Part of the excavator is sticking out of the pavement on Yerba Buena Road by #PCH — it’s a burn scar area with mudslides blocking the streets. #WoolseyFire @NBCLA pic.twitter.com/2h04v74qFM",,@NBCLA,#Malibu #PCH #WoolseyFire,"1092175533150941185",https://twitter.com/GeneNBCLA/status/1092175533150941185
"LA Co Animal Care",LACoAnimalCare,2019-02-02 11:07,54,45,"DACC is providing emergency animal sheltering #larain #woolseyfire #daccares pic.twitter.com/YByo4qIEMC",,,#larain #woolseyfire #daccares,"1091775237396418561",https://twitter.com/LACoAnimalCare/status/1091775237396418561
"VCscanner",VCscanner,2019-02-02 10:08,33,86,"Flash Flood Warning issued for the #HillFire and #WoolseyFire burn areas until 1:00 PM. Rainfall rates as high as 0.40 inch in 5 minutes will be possible.",,,#HillFire #WoolseyFire,"1091760264683241472",https://twitter.com/VCscanner/status/1091760264683241472
"Billy Baldwin",BillyBaldwin,2019-02-01 15:10,30,127,"Got an evacuation order for tonight for everyone living in flood and debris-flow susceptible areas near the #ThomasFire and #WoolseyFire burn scars. Everybody be super careful and super safe!!",,,#ThomasFire #WoolseyFire,"1091473854684291072",https://twitter.com/BillyBaldwin/status/1091473854684291072
"FEMA Region 9",femaregion9,2019-01-31 13:55,54,39,"CA: The registration deadline to receive federal assistance for #CampFire, #HillFire and #WoolseyFire survivors has been extended to February 15. Visit Disaster Recovery Centers in Chico, Oroville or Paradise; call 1-800-621-3662; or visit http://disasterassistance.gov to register. pic.twitter.com/bW0CXoqQLz",,,#CampFire #HillFire #WoolseyFire,"1091092696762966016",https://twitter.com/femaregion9/status/1091092696762966016
"VCFD PIO",VCFD_PIO,2019-01-24 16:32,17,108,"Early on in the #WoolseyFire @El_Sancho_Loco donated time and food to feed very hungry and tired firefighters. We love how our community steps up to help each other out in times of need. @VCFD pic.twitter.com/gnpNjNFm7U",,@El_Sancho_Loco @VCFD,#WoolseyFire,"1088595491300958208",https://twitter.com/VCFD_PIO/status/1088595491300958208
"L.A. County Fire Department",LACoFDPIO,2019-01-14 20:00,55,58,"#WoolseyStorm *Update* Evacuation orders issued for portions of the #WoolseyFire burn area starting tomorrow 8:00 a.m. pic.twitter.com/nUtNETKblM",,,#WoolseyStorm #WoolseyFire,"1085023899908096000",https://twitter.com/LACoFDPIO/status/1085023899908096000
"Richard Marx",richardmarx,2019-01-13 14:30,9,88,"Last night a packed ⁦ @tocap⁩ sang and danced in support of those affected by #WoolseyFire and #borderline I was proud to join ⁦ @kcreospeedwagon⁩ and ⁦ @johnondrasik⁩ and we’re back again tonight along with Eddie Money! pic.twitter.com/HEcxWgtLhe",,@tocap @kcreospeedwagon @johnondrasik,#WoolseyFire #borderline,"1084578559618760704",https://twitter.com/richardmarx/status/1084578559618760704
"Venture Capital",kelly2277,2019-01-13 07:36,97,87,"Right before the #woolseyfire DHS reported RU hackers, Dragonfly & Energetic Bear, hacked into utilities' isolated networks belonging to vendors that had relationships w power companies. They got to the point where they could have thrown switcheshttps://www.cnet.com/news/russian-hackers-reportedly-gained-access-to-us-utility-control-rooms/ …",,,#woolseyfire,"1084474305273098240",https://twitter.com/kelly2277/status/1084474305273098240
"Richard Marx",richardmarx,2019-01-11 16:57,15,75,"Tomorrow night and Sunday night I’ll be joining my old pals @kcreospeedwagon along with @johnondrasik for 2 concerts at @tocap benefitting those affected by the #WoolseyFire and the #borderlinebar shooting. A few tix left here:https://www.ticketmaster.com/reo-speedwagon-tickets/artist/771449 …",,@kcreospeedwagon @johnondrasik @tocap,#WoolseyFire #borderlinebar,"1083890687676841984",https://twitter.com/richardmarx/status/1083890687676841984
"David Glaubke",DavidGlaubke,2019-01-05 12:20,165,813,"Thousand Oaks High School varsity baseball debut uniform honoring our recent tragedies. #BorderlineStrong #woolseyfire #tostrong @tohsbaseball pic.twitter.com/Iov4f8dCMc",,@tohsbaseball,#BorderlineStrong #woolseyfire #tostrong,"1081646719073378304",https://twitter.com/DavidGlaubke/status/1081646719073378304
"Mountain Lion Fdn",MtnLionFdn,2019-02-15 09:49,31,76,"P-65 is a young female #mountainlion being tracked by biologists with @SantaMonicaMtns. They have been monitoring her since the #WoolseyFire broke out to see how the burn affected her movements. According to an update, she's looking healthy and weighed in at 85 lbs. pic.twitter.com/LadwEaP6wX",,@SantaMonicaMtns,#mountainlion #WoolseyFire,"1096466664068009984",https://twitter.com/MtnLionFdn/status/1096466664068009984
"Congresswoman Julia Brownley",RepBrownley,2019-02-12 09:31,49,30,"Attention residents affected by the #WoolseyFire or #HillFire! The FEMA disaster assistance and county debris removal deadlines are February 15th. For FEMA disaster assistance: http://DisasterAssistance.gov . For debris removal: http://VenturaCountyRecovers.org/Category/Debris-Removal … or http://LACounty.gov/LACountyRecovers/Debris-Removal …. pic.twitter.com/kZTrNycsrL",,,#WoolseyFire #HillFire,"1095374952759521280",https://twitter.com/RepBrownley/status/1095374952759521280
"Rep. Ted Lieu",RepTedLieu,2019-02-07 14:30,24,40,"As #WoolseyFire recovery efforts continue, @fema is offering free advice on landscaping, repairing and rebuilding at the Green Thumb Nursery in Ventura County. More information about strengthening property can be found at http://www.fema.gov/what-mitigation . pic.twitter.com/XXx9rS0MDC",,@fema,#WoolseyFire,"1093638107600248832",https://twitter.com/RepTedLieu/status/1093638107600248832
"Brianna Sacks",bri_sacks,2019-02-05 14:34,13,51,"About 100 Los Angeles residents who lost/incurred damage to their homes in the #WoolseyFire are suing Southern California Edison and Boeing, claiming that their negligence to failure to properly manage vegetation, electrical facilities, and heed red flag warnings caused the blaze pic.twitter.com/eCMzCTkeHm",,,#WoolseyFire,"1092914335125368832",https://twitter.com/bri_sacks/status/1092914335125368832
"FEMA Region 9",femaregion9,2019-02-05 13:46,37,35,"FEMA is looking for CA residents to assist in the disaster recovery efforts from the #CampFire #HillFire and #WoolseyFire in Butte, Los Angeles and Ventura counties. If interested, search and apply for positions on http://USAjobs.gov . pic.twitter.com/4ygV5LlkqL",,,#CampFire #HillFire #WoolseyFire,"1092902298307751938",https://twitter.com/femaregion9/status/1092902298307751938
"Yannick Bisson",yannick_bisson,2019-02-03 21:51,7,87,"Kohl and I checking out the aftermath of the #woolseyfire #boxersofinstagram #boxer #dogsofinstagram #dog #mansbestfriend #knucklehead https://www.instagram.com/p/Btct2CxjVyH/?utm_source=ig_twitter_share&igshid=unwhrkh6lctv …",,,#woolseyfire #boxersofinstagram #boxer #dogsofinstagram #dog #mansbestfriend #knucklehead,"1092299610909884417",https://twitter.com/yannick_bisson/status/1092299610909884417
"Ever Carradine",EverCarradine,2019-02-03 19:54,14,24,"Some Malibu friends were hit hard by the #woolseyfire and could use a little help. The rains came hard and fast at their little ranch that they were just rebuilding was damaged again. Please consider donating and spreading the word. https://www.gofundme.com/malibu-home-and-ranch-loss-in-fire …",,,#woolseyfire,"1092270172797231110",https://twitter.com/EverCarradine/status/1092270172797231110
"Caltrans District 7",CaltransDist7,2019-02-02 15:17,19,15,"SR-1 ( #PCH) at various points through #Malibu & #WoolseyFire burn area during today's #storm. Avoid PCH until these storms have passed. http://quickmap.dot.ca.gov pic.twitter.com/rU4CuL4K4Z",,,#PCH #Malibu #WoolseyFire #storm,"1091838136634597376",https://twitter.com/CaltransDist7/status/1091838136634597376
"Malibu Search Rescue",MalibuSAR,2019-02-02 12:41,23,35,"#SAR teams deployed in #Malibu and @SantaMonicaMtns area. Heavy #rain continues to pound #Socal. Stay indoors. Do not approach flowing water - #dangerous #CAwx #LARain #WoolseyFire #pic.twitter.com/yn1CkXljJ8",,@SantaMonicaMtns,#SAR #Malibu #rain #Socal #dangerous #CAwx #LARain #WoolseyFire #pic,"1091798905031778304",https://twitter.com/MalibuSAR/status/1091798905031778304
"Mekahlo Medina",MekahloNBCLA,2019-02-02 09:52,14,26,"#Warning #Malibu : Residents continue to be on high alert as flood warnings and possible mud flow force voluntary evacuations; @GeneNBCLA was live in #WoolseyFire burn area, at high risk as 2nd storm hits today; #TODAYinLA @nbcla pic.twitter.com/HQxOY0VK6s",,@GeneNBCLA @nbcla,#Warning #Malibu #WoolseyFire #TODAYinLA,"1091756349938032640",https://twitter.com/MekahloNBCLA/status/1091756349938032640
